dataset,video,qp,granularity,frame,candidate_name,syntax_type,raw_modes,encoded_bytes,encoded_bits,header_bytes,padding_alignment_bits,rle_bits,dominant_bits,packed_bits
uvg,Bosphorus,1,G8,63,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,1,G8,63,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",1,3,36,5,17,3,270
uvg,Bosphorus,3,G16,1,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,1,MIX_L0,RASTER_RLE,"[0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,0,0]",6,47,36,1,47,48,80
uvg,Bosphorus,3,G16,1,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0]",3,23,36,1,29,23,80
uvg,Bosphorus,3,G16,1,MIX_L0.03,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0]",3,18,36,6,23,18,80
uvg,Bosphorus,3,G16,2,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,2,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,0,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,0,2,2]",7,56,36,0,63,56,80
uvg,Bosphorus,3,G16,2,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0]",5,39,36,1,47,39,80
uvg,Bosphorus,3,G16,3,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,3,MIX_L0,PACKED_2BIT,"[2,2,0,2,2,2,0,2,2,0,2,0,0,2,0,2,0,2,0,2,2,2,0,0,2,2,0,2,2,0,2,0,2,2,2,2,2,0,2,2]",10,80,36,0,97,81,80
uvg,Bosphorus,3,G16,3,MIX_L0.01,DOMINANT_SPARSE,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]",3,19,36,5,26,19,80
uvg,Bosphorus,3,G16,4,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,4,MIX_L0,RASTER_RLE,"[0,0,2,2,2,2,0,2,0,0,0,2,0,0,0,0,0,2,2,0,2,2,0,2,0,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2]",10,74,36,6,74,78,80
uvg,Bosphorus,3,G16,4,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3,23,36,1,33,23,80
uvg,Bosphorus,3,G16,5,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,5,MIX_L0,PACKED_2BIT,"[0,0,0,2,0,0,2,2,0,0,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,2,0,0,0,0,2,0,2,2,2,0,2,2,2,2]",10,80,36,0,88,90,80
uvg,Bosphorus,3,G16,5,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0]",2,16,36,0,23,16,80
uvg,Bosphorus,3,G16,6,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,6,MIX_L0,RASTER_RLE,"[0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,2,2,2,2,2,0,2]",9,66,36,6,66,75,80
uvg,Bosphorus,3,G16,7,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,7,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,0,2,2,0,0,2,0,2,0,0,2,2,2,0,2,2,2,0,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,0,2]",10,73,36,7,75,73,80
uvg,Bosphorus,3,G16,7,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]",3,23,36,1,33,23,80
uvg,Bosphorus,3,G16,8,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,8,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2]",7,50,36,6,63,50,80
uvg,Bosphorus,3,G16,9,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,9,MIX_L0,RASTER_RLE,"[0,0,2,0,2,0,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,0,0,0,2,2,2,2,2,2,2,2,2]",8,60,36,4,60,62,80
uvg,Bosphorus,3,G16,9,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0]",6,46,36,2,55,46,80
uvg,Bosphorus,3,G16,10,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,10,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",2,16,36,0,25,16,80
uvg,Bosphorus,3,G16,11,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,11,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",1,3,36,5,13,3,80
uvg,Bosphorus,3,G16,12,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,12,MIX_L0,DOMINANT_SPARSE,"[2,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,0,0,2,2,2,2,2,2,2,2]",6,47,36,1,49,47,80
uvg,Bosphorus,3,G16,12,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0]",6,44,36,4,55,44,80
uvg,Bosphorus,3,G16,12,MIX_L0.03,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0]",3,18,36,6,19,18,80
uvg,Bosphorus,3,G16,13,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,13,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2]",5,38,36,2,41,38,80
uvg,Bosphorus,3,G16,13,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2,16,36,0,23,16,80
uvg,Bosphorus,3,G16,14,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,14,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2]",2,16,36,0,23,16,80
uvg,Bosphorus,3,G16,15,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,15,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",1,3,36,5,13,3,80
uvg,Bosphorus,3,G16,16,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,16,MIX_L0,RASTER_RLE,"[2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,0,0,0,0,2,0,2,2,2,2,2,2,2,2]",8,57,36,7,57,58,80
uvg,Bosphorus,3,G16,16,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0]",7,56,36,0,67,56,80
uvg,Bosphorus,3,G16,17,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,17,MIX_L0,PACKED_2BIT,"[2,0,2,0,0,0,0,2,2,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,0,0,0,2,0,0,2,0,2,2,2,2,2,0,2,2]",10,80,36,0,81,89,80
uvg,Bosphorus,3,G16,17,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0]",6,47,36,1,53,47,80
uvg,Bosphorus,3,G16,17,MIX_L0.03,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0]",5,37,36,3,45,37,80
uvg,Bosphorus,3,G16,18,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,18,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",2,16,36,0,25,16,80
uvg,Bosphorus,3,G16,19,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,19,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",1,3,36,5,13,3,80
uvg,Bosphorus,3,G16,20,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,20,MIX_L0,RASTER_RLE,"[2,2,0,2,2,0,0,0,0,2,2,2,2,2,2,2,2,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,2,2,2,2,2,2,2]",9,69,36,3,69,78,80
uvg,Bosphorus,3,G16,20,MIX_L0.01,DOMINANT_SPARSE,"[0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0]",5,37,36,3,47,37,80
uvg,Bosphorus,3,G16,21,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,21,MIX_L0,DOMINANT_SPARSE,"[0,0,2,2,2,2,0,2,0,0,0,2,2,0,2,0,0,2,0,2,2,0,0,2,0,0,0,0,2,2,0,2,2,2,2,2,2,2,2,2]",10,80,36,0,82,80,80
uvg,Bosphorus,3,G16,21,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0]",3,23,36,1,33,23,80
uvg,Bosphorus,3,G16,22,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,22,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",1,3,36,5,13,3,80
uvg,Bosphorus,3,G16,23,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,23,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",1,3,36,5,13,3,80
uvg,Bosphorus,3,G16,24,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,24,MIX_L0,DOMINANT_SPARSE,"[2,2,0,2,2,2,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,0,2,2,0,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2]",8,58,36,6,75,58,80
uvg,Bosphorus,3,G16,24,MIX_L0.01,DOMINANT_SPARSE,"[1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0]",10,80,36,0,84,80,80
uvg,Bosphorus,3,G16,24,MIX_L0.03,DOMINANT_SPARSE,"[1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]",6,45,36,3,60,45,80
uvg,Bosphorus,3,G16,25,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,25,MIX_L0,RASTER_RLE,"[2,2,2,0,2,2,2,0,0,2,0,2,0,0,2,0,0,0,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2]",10,73,36,7,73,73,80
uvg,Bosphorus,3,G16,25,MIX_L0.01,DOMINANT_SPARSE,"[1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0]",9,71,36,1,76,71,80
uvg,Bosphorus,3,G16,25,MIX_L0.03,DOMINANT_SPARSE,"[0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]",4,30,36,2,37,30,80
uvg,Bosphorus,3,G16,26,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,26,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",1,3,36,5,13,3,80
uvg,Bosphorus,3,G16,27,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,27,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",1,3,36,5,13,3,80
uvg,Bosphorus,3,G16,28,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,28,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2]",4,31,36,1,35,31,80
uvg,Bosphorus,3,G16,28,MIX_L0.01,RASTER_RLE,"[1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0]",9,72,36,0,72,75,80
uvg,Bosphorus,3,G16,28,MIX_L0.03,DOMINANT_SPARSE,"[1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0]",5,38,36,2,48,38,80
uvg,Bosphorus,3,G16,29,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,29,MIX_L0,RASTER_RLE,"[2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,2,0,0,0,2,2,0,2,0,0,0,2,2,2,2,2,2,2,2,2,2]",8,63,36,1,63,65,80
uvg,Bosphorus,3,G16,29,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]",5,37,36,3,49,37,80
uvg,Bosphorus,3,G16,30,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,30,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",1,3,36,5,13,3,80
uvg,Bosphorus,3,G16,31,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,31,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",2,16,36,0,25,16,80
uvg,Bosphorus,3,G16,32,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,32,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2]",5,38,36,2,43,38,80
uvg,Bosphorus,3,G16,32,MIX_L0.01,RASTER_RLE,"[0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0]",10,77,36,3,77,83,80
uvg,Bosphorus,3,G16,32,MIX_L0.03,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0]",7,50,36,6,61,50,80
uvg,Bosphorus,3,G16,33,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,33,MIX_L0,RASTER_RLE,"[0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2]",9,66,36,6,66,82,80
uvg,Bosphorus,3,G16,33,MIX_L0.01,DOMINANT_SPARSE,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0]",3,23,36,1,31,23,80
uvg,Bosphorus,3,G16,34,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,34,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",1,3,36,5,13,3,80
uvg,Bosphorus,3,G16,35,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,35,MIX_L0,DOMINANT_SPARSE,"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",1,3,36,5,13,3,80
uvg,Bosphorus,3,G16,36,FULL_000,ORIGINAL_NO_MAP,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0,0,0,0,0,0
uvg,Bosphorus,3,G16,36,MIX_L0,RASTER_RLE,"[0,0,0,2,2,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,2,2,2,0,2]",9,66,36,6,66,69,80
